NRO_BOLETO,VALOR,ORIGEN_DESTINO,FECHA_SALIDA_SERVICIO,HORA_SALIDA_SERVICIO,FECHA_COMPRA,LINEA,TIPO_ASIENTO,CANAL_VENTA,SUBCANAL_VENTA
501235,5500,tmco-pcon,20231007,1730,20230926,1,Clas.Cort.,Internet,Boleteria
501236,5500,tmco-pcon,20231007,1730,20231005,2,Clas.Cort.,Presencial,App Movil
501237,5000,tmco-pcon,20231007,1730,20231007,1,Salon Cama,Presencial,Sitio Web
501238,5500,tmco-pcon,20231007,1730,20231004,2,Salon Cama,Internet,App Movil
501239,4500,tmco-pcon,20231007,1730,20230922,3,Salon Cama,Internet,Boleteria
501240,5000,tmco-pcon,20231007,1730,20230929,1,Salon Cama,Internet,Boleteria
501241,5000,tmco-pcon,20231007,1730,20230930,1,Semi Cama,Internet,Sitio Web
501242,6000,tmco-pcon,20231007,1730,20231006,3,Clas.Cort.,Internet,Boleteria
501243,5000,tmco-pcon,20231007,1900,20231004,2,Clas.Cort.,Presencial,Boleteria
501244,6000,tmco-pcon,20231007,1900,20231007,2,Clas.Cort.,Internet,App Movil
501245,5500,tmco-pcon,20231007,1900,20231006,2,Semi Cama,Presencial,Boleteria
501246,5500,tmco-pcon,20231007,1900,20230930,2,Clas.Cort.,Presencial,Boleteria
501247,4500,tmco-pcon,20231007,1900,20231007,1,Salon Cama,Presencial,App Movil
501248,6000,tmco-pcon,20231007,1900,20230928,1,Clas.Cort.,Presencial,Sitio Web
501249,6000,tmco-pcon,20231007,1900,20231005,2,Clas.Cort.,Presencial,App Movil
501250,5500,tmco-pcon,20231007,1900,20231004,2,Salon Cama,Internet,App Movil
501251,5500,tmco-pcon,20231007,1900,20230929,3,Salon Cama,Internet,Sitio Web
501252,5500,tmco-pcon,20231007,1900,20231003,3,Salon Cama,Internet,Sitio Web
501253,5000,tmco-pcon,20231007,1900,20231003,1,Semi Cama,Internet,Boleteria
501254,6000,tmco-pcon,20231007,1900,20231002,1,Clas.Cort.,Internet,Boleteria
501255,6000,tmco-pcon,20231007,1900,20231003,1,Semi Cama,Presencial,Sitio Web
501256,5000,tmco-pcon,20231007,1900,20231004,2,Salon Cama,Presencial,Sitio Web
501257,4500,tmco-pcon,20231007,1900,20231004,2,Semi Cama,Internet,Boleteria
501258,4500,tmco-pcon,20231007,1900,20231003,2,Semi Cama,Presencial,App Movil
501259,5000,tmco-pcon,20231007,1900,20231007,3,Salon Cama,Presencial,Sitio Web
501260,5000,tmco-pcon,20231007,1900,20231001,3,Semi Cama,Presencial,Boleteria
501261,5500,tmco-pcon,20231007,1900,20231006,2,Semi Cama,Presencial,App Movil
501262,5500,tmco-pcon,20231007,1900,20230925,2,Clas.Cort.,Internet,Boleteria
501263,6000,tmco-pcon,20231007,1900,20231004,3,Clas.Cort.,Internet,App Movil
501264,5000,tmco-pcon,20231007,1900,20231003,2,Clas.Cort.,Internet,Boleteria
501265,6000,tmco-pcon,20231007,1900,20231005,3,Clas.Cort.,Presencial,Boleteria
501266,6000,tmco-pcon,20231007,1900,20231002,3,Salon Cama,Presencial,Boleteria
501267,5500,tmco-pcon,20231007,1900,20231004,2,Semi Cama,Presencial,Boleteria
501268,6000,tmco-pcon,20231007,1900,20231003,1,Clas.Cort.,Internet,Sitio Web
501269,4500,tmco-pcon,20231007,1900,20231006,3,Salon Cama,Presencial,Boleteria
501270,5500,tmco-pcon,20231007,1900,20230919,2,Semi Cama,Presencial,Boleteria
501271,4700,pcon-tmco,20231007,0630,20231005,3,Salon Cama,Internet,App Movil
501272,5700,pcon-tmco,20231007,0630,20231006,3,Semi Cama,Internet,App Movil
501273,5200,pcon-tmco,20231007,0630,20231004,1,Salon Cama,Internet,App Movil
501274,5200,pcon-tmco,20231007,0630,20230916,2,Salon Cama,Internet,App Movil
501275,4700,pcon-tmco,20231007,0630,20231002,1,Clas.Cort.,Internet,App Movil
501276,5200,pcon-tmco,20231007,0630,20231007,3,Clas.Cort.,Internet,Boleteria
501277,4700,pcon-tmco,20231007,0630,20231004,1,Clas.Cort.,Presencial,Boleteria
501278,4200,pcon-tmco,20231007,0630,20231001,2,Clas.Cort.,Presencial,App Movil
501279,4700,pcon-tmco,20231007,0630,20231004,3,Salon Cama,Presencial,Boleteria
501280,4700,pcon-tmco,20231007,0630,20231007,3,Semi Cama,Presencial,Sitio Web
501281,4200,pcon-tmco,20231007,0630,20231007,2,Clas.Cort.,Presencial,Boleteria
501282,4200,pcon-tmco,20231007,0630,20231005,2,Clas.Cort.,Internet,Sitio Web
501283,4700,pcon-tmco,20231007,0630,20231005,2,Clas.Cort.,Internet,Boleteria
501284,5700,pcon-tmco,20231007,0630,20231007,1,Salon Cama,Presencial,Boleteria
501285,5700,pcon-tmco,20231007,0630,20231005,1,Clas.Cort.,Internet,App Movil
501286,4200,pcon-tmco,20231007,0630,20231007,2,Semi Cama,Presencial,Sitio Web
501287,5200,pcon-tmco,20231007,0630,20230927,1,Salon Cama,Presencial,Boleteria
501288,5200,pcon-tmco,20231007,0630,20230928,3,Clas.Cort.,Internet,App Movil
501289,4200,pcon-tmco,20231007,0630,20230929,1,Salon Cama,Presencial,Boleteria
501290,4700,pcon-tmco,20231007,0630,20231005,1,Semi Cama,Internet,Sitio Web
501291,5200,pcon-tmco,20231007,0700,20231007,1,Semi Cama,Internet,App Movil
501292,4700,pcon-tmco,20231007,0700,20231006,1,Salon Cama,Internet,Boleteria
501293,5200,pcon-tmco,20231007,0700,20230917,1,Salon Cama,Presencial,App Movil
501294,4200,pcon-tmco,20231007,0700,20230923,2,Clas.Cort.,Internet,Sitio Web
501295,5700,pcon-tmco,20231007,0700,20230925,2,Clas.Cort.,Internet,Sitio Web
501296,5700,pcon-tmco,20231007,0700,20231003,3,Semi Cama,Internet,Boleteria
501297,5200,pcon-tmco,20231007,0700,20230928,2,Semi Cama,Internet,Sitio Web
501298,5700,pcon-tmco,20231007,0700,20231006,2,Clas.Cort.,Presencial,Sitio Web
501299,4700,pcon-tmco,20231007,0700,20231007,1,Clas.Cort.,Presencial,Sitio Web
501300,4200,pcon-tmco,20231007,0700,20231004,1,Semi Cama,Presencial,Boleteria
501301,4700,pcon-tmco,20231007,0700,20231003,2,Clas.Cort.,Internet,Sitio Web
501302,4200,pcon-tmco,20231007,0700,20231003,3,Salon Cama,Internet,Boleteria
501303,4700,pcon-tmco,20231007,0700,20230928,3,Salon Cama,Presencial,Sitio Web
501304,4200,pcon-tmco,20231007,0700,20231004,1,Clas.Cort.,Internet,Sitio Web
501305,5700,pcon-tmco,20231007,0700,20231005,2,Semi Cama,Internet,App Movil
501306,5700,pcon-tmco,20231007,0700,20231007,3,Clas.Cort.,Internet,Sitio Web
501307,4700,pcon-tmco,20231007,0700,20231005,1,Semi Cama,Internet,Sitio Web
501308,4700,pcon-tmco,20231007,0700,20231007,1,Clas.Cort.,Presencial,App Movil
501309,5200,pcon-tmco,20231007,0700,20231003,2,Salon Cama,Internet,Sitio Web
501310,5200,pcon-tmco,20231007,0700,20230928,3,Salon Cama,Presencial,App Movil
501311,4200,pcon-tmco,20231007,0700,20231002,2,Semi Cama,Internet,Boleteria
501312,5200,pcon-tmco,20231007,0700,20230929,3,Semi Cama,Presencial,App Movil
501313,4200,pcon-tmco,20231007,0700,20231003,1,Clas.Cort.,Internet,App Movil
501314,5200,pcon-tmco,20231007,0700,20231007,3,Clas.Cort.,Internet,Boleteria
501315,5200,pcon-tmco,20231007,0930,20231002,1,Salon Cama,Presencial,Boleteria
501316,5700,pcon-tmco,20231007,0930,20231004,3,Salon Cama,Internet,Sitio Web
501317,5200,pcon-tmco,20231007,0930,20231006,3,Semi Cama,Presencial,Sitio Web
501318,4200,pcon-tmco,20231007,0930,20230926,3,Clas.Cort.,Presencial,Sitio Web
501319,4700,pcon-tmco,20231007,0930,20231006,1,Salon Cama,Internet,Boleteria
501320,5700,pcon-tmco,20231007,0930,20231007,1,Semi Cama,Presencial,Sitio Web
501321,5200,pcon-tmco,20231007,0930,20231006,1,Salon Cama,Presencial,Sitio Web
501322,5700,pcon-tmco,20231007,0930,20231007,3,Clas.Cort.,Internet,App Movil
501323,4200,pcon-tmco,20231007,0930,20230930,1,Semi Cama,Internet,Sitio Web
501324,5200,pcon-tmco,20231007,0930,20231003,3,Clas.Cort.,Presencial,Sitio Web
501325,4200,pcon-tmco,20231007,0930,20231007,1,Semi Cama,Internet,Boleteria
501326,5700,pcon-tmco,20231007,0930,20231002,3,Salon Cama,Presencial,App Movil
501327,5200,pcon-tmco,20231007,0930,20231004,1,Clas.Cort.,Internet,Sitio Web
501328,5700,pcon-tmco,20231007,0930,20230925,2,Clas.Cort.,Internet,Sitio Web
501329,4200,pcon-tmco,20231007,0930,20231002,3,Salon Cama,Presencial,Sitio Web
501330,5700,pcon-tmco,20231007,0930,20230928,2,Clas.Cort.,Presencial,Boleteria
501331,4700,pcon-tmco,20231007,0930,20231004,3,Salon Cama,Internet,Sitio Web
501332,4200,pcon-tmco,20231007,0930,20230929,3,Salon Cama,Internet,Boleteria
501333,4700,pcon-tmco,20231007,0930,20231004,1,Clas.Cort.,Presencial,App Movil
501334,4200,pcon-tmco,20231007,0930,20231004,2,Semi Cama,Internet,App Movil
501335,5700,pcon-tmco,20231007,0930,20231005,2,Salon Cama,Internet,Boleteria
501336,5200,pcon-tmco,20231007,0930,20231003,1,Semi Cama,Presencial,Sitio Web
501337,4200,pcon-tmco,20231007,0930,20231007,3,Salon Cama,Internet,Sitio Web
501338,5700,pcon-tmco,20231007,0930,20231007,3,Semi Cama,Internet,Boleteria
501339,4700,pcon-tmco,20231007,0930,20231007,3,Salon Cama,Internet,App Movil
501340,5200,pcon-tmco,20231007,0930,20231001,2,Clas.Cort.,Presencial,Boleteria
501341,5200,pcon-tmco,20231007,0930,20231003,3,Semi Cama,Presencial,Sitio Web
501342,5200,pcon-tmco,20231007,0930,20231004,2,Salon Cama,Internet,App Movil
501343,5200,pcon-tmco,20231007,0930,20230930,3,Salon Cama,Internet,App Movil
501344,5200,pcon-tmco,20231007,1300,20231005,2,Clas.Cort.,Presencial,Boleteria
501345,5700,pcon-tmco,20231007,1300,20230930,1,Semi Cama,Presencial,Sitio Web
501346,4700,pcon-tmco,20231007,1300,20231006,2,Salon Cama,Internet,App Movil
501347,4700,pcon-tmco,20231007,1300,20231002,2,Semi Cama,Presencial,Boleteria
501348,4700,pcon-tmco,20231007,1300,20231001,3,Clas.Cort.,Internet,Boleteria
501349,5700,pcon-tmco,20231007,1300,20230914,2,Salon Cama,Internet,Boleteria
501350,5200,pcon-tmco,20231007,1300,20231003,2,Semi Cama,Presencial,Boleteria
501351,4700,pcon-tmco,20231007,1300,20231007,2,Salon Cama,Presencial,Sitio Web
501352,4200,pcon-tmco,20231007,1300,20230926,2,Salon Cama,Presencial,Sitio Web
501353,4700,pcon-tmco,20231007,1300,20231003,3,Semi Cama,Internet,App Movil
501354,5700,pcon-tmco,20231007,1300,20231003,3,Clas.Cort.,Presencial,Boleteria
501355,4200,pcon-tmco,20231007,1300,20231006,2,Salon Cama,Presencial,Sitio Web
501356,4700,pcon-tmco,20231007,1300,20230925,2,Semi Cama,Presencial,App Movil
501357,4700,pcon-tmco,20231007,1300,20231006,1,Semi Cama,Presencial,Boleteria
501358,5700,pcon-tmco,20231007,1300,20231006,1,Salon Cama,Presencial,Sitio Web
501359,5700,pcon-tmco,20231007,1300,20230928,2,Clas.Cort.,Presencial,Sitio Web
501360,5200,pcon-tmco,20231007,1300,20231005,2,Salon Cama,Presencial,App Movil
501361,4700,pcon-tmco,20231007,1300,20231005,1,Semi Cama,Internet,App Movil
501362,5700,pcon-tmco,20231007,1300,20231004,3,Clas.Cort.,Internet,App Movil
501363,5700,pcon-tmco,20231007,1300,20231001,1,Semi Cama,Internet,Boleteria
501364,4700,pcon-tmco,20231007,1300,20230930,3,Salon Cama,Internet,Sitio Web
501365,5200,pcon-tmco,20231007,1300,20231005,2,Clas.Cort.,Presencial,App Movil
501366,4200,pcon-tmco,20231007,1300,20231002,1,Semi Cama,Presencial,Boleteria
501367,4200,pcon-tmco,20231007,1730,20230928,1,Salon Cama,Presencial,Sitio Web
501368,5200,pcon-tmco,20231007,1730,20230926,1,Semi Cama,Internet,App Movil
501369,5700,pcon-tmco,20231007,1730,20230930,1,Salon Cama,Internet,Boleteria
501370,4700,pcon-tmco,20231007,1730,20230928,2,Salon Cama,Presencial,App Movil
501371,5200,pcon-tmco,20231007,1730,20231001,2,Semi Cama,Presencial,Sitio Web
501372,5700,pcon-tmco,20231007,1730,20231006,1,Clas.Cort.,Internet,App Movil
501373,5200,pcon-tmco,20231007,1730,20231005,3,Salon Cama,Internet,App Movil
501374,5700,pcon-tmco,20231007,1730,20231006,1,Clas.Cort.,Presencial,Sitio Web
501375,5700,pcon-tmco,20231007,1730,20231007,3,Clas.Cort.,Presencial,Sitio Web
501376,5200,pcon-tmco,20231007,1730,20231005,2,Semi Cama,Internet,Sitio Web
501377,4200,pcon-tmco,20231007,1730,20231006,1,Salon Cama,Presencial,App Movil
501378,4700,pcon-tmco,20231007,1730,20231004,3,Semi Cama,Internet,Boleteria
501379,5700,pcon-tmco,20231007,1730,20231007,3,Clas.Cort.,Internet,Boleteria
501380,5700,pcon-tmco,20231007,1730,20230927,2,Semi Cama,Internet,Sitio Web
501381,5700,pcon-tmco,20231007,1730,20231001,1,Clas.Cort.,Internet,App Movil
501382,5200,pcon-tmco,20231007,1730,20230930,1,Salon Cama,Internet,Boleteria
501383,4700,pcon-tmco,20231007,1730,20230928,1,Semi Cama,Presencial,App Movil
501384,5700,pcon-tmco,20231007,1730,20230930,3,Clas.Cort.,Presencial,Sitio Web
501385,4200,pcon-tmco,20231007,1730,20230929,3,Clas.Cort.,Internet,App Movil
501386,5700,pcon-tmco,20231007,1730,20231007,2,Semi Cama,Presencial,Boleteria
501387,5700,pcon-tmco,20231007,1730,20231003,3,Clas.Cort.,Internet,App Movil
501388,4700,pcon-tmco,20231007,1730,20231006,2,Salon Cama,Internet,Boleteria
501389,4200,pcon-tmco,20231007,1730,20231005,3,Salon Cama,Internet,Sitio Web
501390,5700,pcon-tmco,20231007,1730,20230923,1,Salon Cama,Internet,App Movil
501391,4700,pcon-tmco,20231007,1730,20231001,3,Clas.Cort.,Internet,Boleteria
501392,5700,pcon-tmco,20231007,1730,20230927,2,Salon Cama,Presencial,Boleteria
501393,4200,pcon-tmco,20231007,1900,20230929,2,Semi Cama,Internet,App Movil
501394,4700,pcon-tmco,20231007,1900,20231004,1,Clas.Cort.,Presencial,Boleteria
501395,4700,pcon-tmco,20231007,1900,20231006,1,Semi Cama,Internet,Boleteria
501396,5200,pcon-tmco,20231007,1900,20231002,1,Salon Cama,Presencial,App Movil
501397,4700,pcon-tmco,20231007,1900,20231004,2,Semi Cama,Presencial,App Movil
501398,4200,pcon-tmco,20231007,1900,20231007,3,Semi Cama,Presencial,Boleteria
501399,5700,pcon-tmco,20231007,1900,20231006,1,Salon Cama,Internet,Sitio Web
501400,4700,pcon-tmco,20231007,1900,20231007,3,Semi Cama,Internet,App Movil
501401,4200,pcon-tmco,20231007,1900,20231002,1,Semi Cama,Internet,Boleteria
501402,5700,pcon-tmco,20231007,1900,20230924,2,Salon Cama,Internet,Boleteria
501403,4200,pcon-tmco,20231007,1900,20231004,2,Clas.Cort.,Internet,App Movil
501404,4200,pcon-tmco,20231007,1900,20230926,2,Salon Cama,Internet,Boleteria
501405,4700,pcon-tmco,20231007,1900,20231007,2,Salon Cama,Presencial,Sitio Web
501406,4200,pcon-tmco,20231007,1900,20230926,1,Semi Cama,Presencial,Sitio Web
501407,5700,pcon-tmco,20231007,1900,20231006,3,Semi Cama,Presencial,Boleteria
501408,4200,pcon-tmco,20231007,1900,20231007,2,Semi Cama,Presencial,Boleteria
501409,5700,pcon-tmco,20231007,1900,20230930,1,Clas.Cort.,Internet,App Movil
501410,5500,tmco-pcon,20231008,0630,20231005,2,Clas.Cort.,Internet,Boleteria
501411,6000,tmco-pcon,20231008,0630,20231008,2,Semi Cama,Internet,App Movil
501412,4500,tmco-pcon,20231008,0630,20231006,3,Clas.Cort.,Internet,App Movil
501413,5000,tmco-pcon,20231008,0630,20231008,3,Salon Cama,Presencial,App Movil
501414,5500,tmco-pcon,20231008,0630,20231007,1,Semi Cama,Internet,Sitio Web
501415,4500,tmco-pcon,20231008,0630,20231002,2,Clas.Cort.,Internet,Boleteria
501416,5500,tmco-pcon,20231008,0630,20231005,3,Clas.Cort.,Internet,App Movil
501417,5000,tmco-pcon,20231008,0630,20231002,1,Semi Cama,Presencial,App Movil
501418,5500,tmco-pcon,20231008,0630,20231002,3,Clas.Cort.,Presencial,Boleteria
501419,6000,tmco-pcon,20231008,0630,20231008,3,Salon Cama,Presencial,App Movil
501420,5000,tmco-pcon,20231008,0630,20231008,1,Semi Cama,Internet,Sitio Web
501421,5500,tmco-pcon,20231008,0630,20231003,1,Semi Cama,Internet,Sitio Web
501422,6000,tmco-pcon,20231008,0630,20231005,3,Clas.Cort.,Internet,Boleteria
501423,5500,tmco-pcon,20231008,0630,20231002,2,Semi Cama,Presencial,Boleteria
501424,4500,tmco-pcon,20231008,0630,20231002,1,Semi Cama,Presencial,Sitio Web
501425,4500,tmco-pcon,20231008,0700,20231006,3,Semi Cama,Presencial,App Movil
501426,6000,tmco-pcon,20231008,0700,20231003,1,Clas.Cort.,Internet,Sitio Web
501427,6000,tmco-pcon,20231008,0700,20231007,2,Salon Cama,Presencial,App Movil
501428,4500,tmco-pcon,20231008,0700,20230930,2,Clas.Cort.,Presencial,Sitio Web
501429,6000,tmco-pcon,20231008,0700,20231006,2,Clas.Cort.,Presencial,Boleteria
501430,4500,tmco-pcon,20231008,0700,20231008,2,Semi Cama,Internet,App Movil
501431,5000,tmco-pcon,20231008,0700,20230928,2,Semi Cama,Presencial,Sitio Web
501432,4500,tmco-pcon,20231008,0700,20231007,2,Salon Cama,Presencial,Sitio Web
501433,5500,tmco-pcon,20231008,0700,20230923,3,Clas.Cort.,Presencial,App Movil
501434,4500,tmco-pcon,20231008,0700,20231001,1,Semi Cama,Presencial,App Movil
501435,4500,tmco-pcon,20231008,0700,20230929,1,Semi Cama,Internet,Sitio Web
501436,4500,tmco-pcon,20231008,0700,20231008,3,Salon Cama,Internet,App Movil
501437,5000,tmco-pcon,20231008,0700,20230926,1,Semi Cama,Internet,Boleteria
501438,5500,tmco-pcon,20231008,0700,20231002,1,Salon Cama,Internet,Sitio Web
501439,5500,tmco-pcon,20231008,0700,20231003,1,Semi Cama,Internet,Sitio Web
501440,6000,tmco-pcon,20231008,0700,20231008,1,Salon Cama,Internet,Boleteria
501441,6000,tmco-pcon,20231008,0700,20230930,3,Semi Cama,Presencial,Boleteria
501442,6000,tmco-pcon,20231008,0700,20231003,3,Salon Cama,Internet,Sitio Web
501443,5000,tmco-pcon,20231008,0700,20231001,3,Semi Cama,Presencial,Sitio Web
501444,5000,tmco-pcon,20231008,0700,20231006,1,Salon Cama,Internet,Boleteria
501445,6000,tmco-pcon,20231008,0700,20231002,3,Clas.Cort.,Presencial,Sitio Web
501446,5500,tmco-pcon,20231008,0700,20230927,1,Semi Cama,Internet,App Movil
501447,5500,tmco-pcon,20231008,0700,20230925,3,Salon Cama,Presencial,App Movil
501448,5000,tmco-pcon,20231008,0930,20231007,2,Salon Cama,Internet,Boleteria
501449,6000,tmco-pcon,20231008,0930,20231006,2,Clas.Cort.,Internet,Boleteria
501450,4500,tmco-pcon,20231008,0930,20231006,3,Semi Cama,Internet,Boleteria
501451,4500,tmco-pcon,20231008,0930,20231007,1,Clas.Cort.,Internet,Sitio Web
501452,6000,tmco-pcon,20231008,0930,20231008,3,Clas.Cort.,Internet,Boleteria
501453,5500,tmco-pcon,20231008,0930,20231008,2,Salon Cama,Presencial,Sitio Web
501454,5500,tmco-pcon,20231008,0930,20231008,3,Semi Cama,Internet,App Movil
501455,6000,tmco-pcon,20231008,0930,20231006,1,Clas.Cort.,Presencial,Sitio Web
501456,5500,tmco-pcon,20231008,0930,20231004,1,Clas.Cort.,Internet,Boleteria
501457,4500,tmco-pcon,20231008,0930,20231004,3,Semi Cama,Presencial,Sitio Web
501458,6000,tmco-pcon,20231008,0930,20231005,2,Clas.Cort.,Internet,App Movil
501459,4500,tmco-pcon,20231008,0930,20230926,2,Salon Cama,Presencial,Sitio Web
501460,5000,tmco-pcon,20231008,0930,20231007,3,Semi Cama,Internet,Sitio Web
501461,5500,tmco-pcon,20231008,0930,20231007,1,Clas.Cort.,Presencial,App Movil
501462,5000,tmco-pcon,20231008,0930,20231006,3,Salon Cama,Internet,Sitio Web
501463,6000,tmco-pcon,20231008,0930,20231004,1,Semi Cama,Presencial,Boleteria
501464,6000,tmco-pcon,20231008,0930,20231008,3,Clas.Cort.,Internet,Sitio Web
501465,6000,tmco-pcon,20231008,0930,20231008,2,Salon Cama,Presencial,Boleteria
501466,4500,tmco-pcon,20231008,1300,20231002,3,Salon Cama,Internet,App Movil
501467,6000,tmco-pcon,20231008,1300,20231008,2,Salon Cama,Presencial,Sitio Web
501468,5000,tmco-pcon,20231008,1300,20231008,1,Clas.Cort.,Internet,App Movil
501469,5500,tmco-pcon,20231008,1300,20230921,3,Clas.Cort.,Internet,Boleteria
501470,5500,tmco-pcon,20231008,1300,20231008,1,Clas.Cort.,Presencial,App Movil
501471,4500,tmco-pcon,20231008,1300,20231005,2,Semi Cama,Presencial,Sitio Web
501472,5000,tmco-pcon,20231008,1300,20231003,3,Salon Cama,Presencial,Sitio Web
501473,5500,tmco-pcon,20231008,1300,20231006,1,Salon Cama,Presencial,Sitio Web
501474,4500,tmco-pcon,20231008,1300,20231007,3,Clas.Cort.,Internet,Sitio Web
501475,6000,tmco-pcon,20231008,1300,20231003,2,Semi Cama,Presencial,Boleteria
501476,4500,tmco-pcon,20231008,1300,20231008,2,Semi Cama,Internet,Boleteria
501477,5500,tmco-pcon,20231008,1300,20231002,2,Salon Cama,Presencial,Sitio Web
501478,5000,tmco-pcon,20231008,1300,20230926,3,Salon Cama,Internet,Boleteria
501479,6000,tmco-pcon,20231008,1300,20231007,1,Clas.Cort.,Presencial,Sitio Web
501480,5500,tmco-pcon,20231008,1300,20230928,1,Salon Cama,Presencial,Sitio Web
501481,6000,tmco-pcon,20231008,1300,20231007,3,Semi Cama,Internet,App Movil
501482,5000,tmco-pcon,20231008,1300,20231007,2,Semi Cama,Presencial,Boleteria
501483,4500,tmco-pcon,20231008,1300,20231008,1,Semi Cama,Internet,Boleteria
501484,4500,tmco-pcon,20231008,1300,20231007,2,Semi Cama,Internet,Sitio Web
501485,4500,tmco-pcon,20231008,1300,20230929,2,Salon Cama,Presencial,Sitio Web
501486,5500,tmco-pcon,20231008,1300,20231004,2,Clas.Cort.,Presencial,Boleteria
501487,4500,tmco-pcon,20231008,1300,20231008,3,Salon Cama,Internet,App Movil
501488,4500,tmco-pcon,20231008,1300,20231007,1,Salon Cama,Internet,Sitio Web
501489,6000,tmco-pcon,20231008,1730,20231008,2,Semi Cama,Internet,Sitio Web
501490,5500,tmco-pcon,20231008,1730,20231004,2,Semi Cama,Presencial,Boleteria
501491,6000,tmco-pcon,20231008,1730,20231007,3,Salon Cama,Presencial,App Movil
501492,5000,tmco-pcon,20231008,1730,20231007,3,Semi Cama,Presencial,App Movil
501493,5500,tmco-pcon,20231008,1730,20231001,1,Semi Cama,Internet,Sitio Web
501494,6000,tmco-pcon,20231008,1730,20231004,1,Clas.Cort.,Internet,App Movil
501495,4500,tmco-pcon,20231008,1730,20230929,2,Salon Cama,Internet,App Movil
501496,5500,tmco-pcon,20231008,1730,20231001,2,Salon Cama,Internet,App Movil
501497,6000,tmco-pcon,20231008,1730,20231008,1,Semi Cama,Presencial,App Movil
501498,5000,tmco-pcon,20231008,1730,20231008,1,Salon Cama,Internet,Sitio Web
501499,5000,tmco-pcon,20231008,1730,20231007,3,Clas.Cort.,Internet,Boleteria
501500,5000,tmco-pcon,20231008,1730,20231007,1,Salon Cama,Presencial,App Movil
501501,5000,tmco-pcon,20231008,1730,20231008,1,Semi Cama,Presencial,App Movil
